-4.881019030727494545e+00,-4.723093000015624376e+00,8.616615145124226867e-04
-4.974351550550579759e+00,-4.891668055861255304e+00,7.648345429365527477e-04
-5.141315805153405805e+00,-4.983362839381495490e+00,6.640262622782578837e-04
-4.914572726231391187e+00,-4.598326742608687567e+00,5.736000152273170848e-04
-5.120596765676711293e+00,-4.799930309081416269e+00,4.994278549456148330e-04
-5.132662199069722320e+00,-4.734495475706291145e+00,3.616908434021301596e-04
-4.851849945329911762e+00,-4.946728410299892964e+00,2.628169473626613267e-04
-5.041059779400464791e+00,-4.982077119812349686e+00,1.816053122838903364e-04
-5.080769740893394726e+00,-4.888635205883744561e+00,1.408416781773432104e-05
-4.919800072608122576e+00,-4.872405999860244030e+00,-5.048799984053059281e-05
-4.873334511852859485e+00,-4.877606509367651277e+00,-1.678188586521595180e-04
-4.811721839191292815e+00,-4.862396160788192034e+00,-2.030160996650044486e-04
-4.762868913313440089e+00,-4.789078217069558718e+00,-3.918405800390362950e-04
-4.720629230586514069e+00,-4.830462248773522482e+00,-6.013863854811684478e-04
-4.657198436752422843e+00,-4.999353190793058843e+00,-5.559983990084776647e-04
-4.747360732800687266e+00,-4.808694666107822258e+00,-7.026853367073349586e-04
-4.603946122135481822e+00,-4.729411930322453550e+00,-7.851188645265498632e-04
-4.483834193578249305e+00,-4.733307665903195627e+00,-8.988264059290152581e-04
-4.231643948600196659e+00,-4.556101586687027805e+00,-9.943996342920292508e-04
-4.334026916784861960e+00,-4.446365473741386687e+00,-1.118337282098432568e-03
-4.199046465331557343e+00,-4.515904136263316104e+00,-1.165769433226231024e-03
-4.157923970232151767e+00,-4.418841417493097445e+00,-1.354241896873795668e-03
-3.959511518163490340e+00,-4.392286733745596194e+00,-1.472894142998826738e-03
-3.804108744973616840e+00,-4.195583527151899972e+00,-1.474494568171521571e-03
-3.778933069387775845e+00,-4.098188899507645644e+00,-1.547737817010649223e-03
-3.741193317116907835e+00,-4.035211757643021535e+00,-1.580276016706379585e-03
-3.285346771691577406e+00,-3.742500550651343350e+00,-1.725972424302385424e-03
-3.439404587372206556e+00,-3.641806371708183665e+00,-1.853510163892201513e-03
-3.153441718910867220e+00,-3.524239702874842006e+00,-1.822133438928843878e-03
-2.948864019409390913e+00,-3.639736783562105504e+00,-1.917608026110872912e-03
-2.863060141114569745e+00,-3.326955564891310502e+00,-2.109572959803933476e-03
-2.641612931596776903e+00,-3.146023083917552920e+00,-2.096123310420327981e-03
-2.690139920439758470e+00,-3.019512063431634363e+00,-2.143612638087872072e-03
-2.406088280548239755e+00,-2.951856848006304546e+00,-2.224189021375045511e-03
-2.301083234277890632e+00,-2.762097530523801137e+00,-2.302423084325467672e-03
-2.226487794138491960e+00,-2.779991567163038635e+00,-2.367701177462142471e-03
-1.939248894287100011e+00,-2.515062100273886880e+00,-2.545213678950822376e-03
-1.593193778387734350e+00,-2.438105427487202714e+00,-2.496344913775462582e-03
-1.595935219422212947e+00,-2.086297306299609744e+00,-2.581378911144315003e-03
-1.309410619372771478e+00,-2.019335543724412041e+00,-2.589117786228454458e-03
-1.212631438968763353e+00,-1.644887399070886991e+00,-2.593761649986706368e-03
-1.144792776310050941e+00,-1.598709367427649797e+00,-2.606461808300182450e-03
-9.851008863862007470e-01,-1.226877874634056509e+00,-2.596892179959574536e-03
-7.659661805918777100e-01,-1.243952608703272400e+00,-2.760460630332892823e-03
-5.987035855965531228e-01,-9.633543335403240704e-01,-2.676095362200426198e-03
-4.203128843717806040e-01,-7.354327332142117646e-01,-2.804664375132253067e-03
-2.512344013466754622e-01,-7.109694862599736931e-01,-2.741996178215171370e-03
9.225618989046287244e-03,-3.147920163466603194e-01,-2.847499686250244862e-03
3.251221172033956219e-01,-2.284686894185629369e-01,-2.756635870026926706e-03
4.377710609134340403e-01,-6.290660380898135950e-02,-2.852979333948190994e-03
6.141496357529462324e-01,6.041730644771346054e-02,-2.736792831671400628e-03
8.028679387473562912e-01,3.772900928709893575e-01,-2.864956448991894979e-03
1.116400706737537218e+00,4.062908088048181043e-01,-2.834041912870243624e-03
1.161151925331856738e+00,6.212758982304363853e-01,-2.776087748856012356e-03
1.334720161113057690e+00,7.690982106704442600e-01,-2.760103168602788277e-03
1.511342734338708027e+00,1.137448966006555429e+00,-2.782526383603884778e-03
1.781036967461511855e+00,1.220923880895798508e+00,-2.853738117166079984e-03
1.936872643716864406e+00,1.272127465796531798e+00,-2.723524309172492032e-03
2.162819087298198717e+00,1.544051334409198173e+00,-2.672643631999025316e-03
2.212721880082618942e+00,1.655833507241441627e+00,-2.633817523963368455e-03
2.412637214195363367e+00,1.872867290658682515e+00,-2.645310720363083096e-03
2.531869756993102349e+00,2.084397317209531586e+00,-2.587343426094828019e-03
2.792542708738021240e+00,2.155729279974348156e+00,-2.538284337459395090e-03
2.933733885855884349e+00,2.404651839590918438e+00,-2.394238286301120320e-03
3.152847342820043863e+00,2.667098322304837232e+00,-2.437893350079005719e-03
3.245972386237885310e+00,2.782731280262130014e+00,-2.371454650618870681e-03
3.434371916322725315e+00,2.958960148659299794e+00,-2.332943471320441092e-03
3.393377831044837478e+00,2.924280266635036263e+00,-2.234408905928395028e-03
3.762874982817184133e+00,3.206921678761986527e+00,-2.275292798204553608e-03
3.685254930360394088e+00,3.446099467926737159e+00,-2.036941902778366398e-03
3.788757577296223644e+00,3.342882684789791892e+00,-2.055589431079900969e-03
4.013658206905724946e+00,3.476719666392743768e+00,-1.947039746875390762e-03
